#1-Window 2-avg_peers 3-std_peers 4-replied_queries 5-required_queries_avg_LNUMWANT 6-monitors 7-obtained_peers 8-min_peers 9-max_peers 10-sum_peer 11-required_queries_max_LNUMWANT 12-required_queries_sum_LNUMWANT 13-peers_uniques 14-required_queries_sum_avg_peers 15-obtained_monitors 16-obtained_sentinels 17-required_queries_max_avg_peers 18-required_queries_unique_peers_avg_peers 19-required_queries_avg_L200 20-required_queries_max_L200 21-required_queries_sum_L200  22-obtained_peers_avg 23-obtained_peers_std
3109 34.555556 44.210635 382 2.800383 21 4338 6 159 622 17.964651 87.216335 167 363.401396 21 11 74.852711 79.299957 0 4 21 12.016620 13.019259
3110 34.111111 43.207367 403 2.800383 21 3769 13 156 614 17.566453 85.935743 169 477.420796 21 11 97.591405 107.222426 0 4 21 9.352357 11.857923
3111 33.888889 43.285729 377 2.698607 25 3968 14 156 610 17.566453 85.296228 165 426.481138 25 10 87.832265 93.822108 0 4 21 10.525199 13.529417
3112 32.722222 43.490491 423 2.597437 22 4054 13 156 589 17.566453 81.947458 168 455.263656 22 10 97.591405 106.477520 0 4 20 9.583924 13.189183
3113 33.777778 43.136161 376 2.698607 22 3783 13 156 608 17.566453 84.976666 165 424.883332 22 11 87.832265 93.822108 0 4 21 10.061170 12.673644
3114 33.277778 42.217434 421 2.698607 23 4176 14 153 599 17.169409 83.540275 163 464.112638 23 11 95.385606 102.762992 0 4 20 9.919240 12.808034
3115 33.444444 42.541773 355 2.698607 25 3408 13 154 602 17.301627 84.018773 162 466.770964 25 11 96.120152 102.022114 0 4 21 9.600000 11.635206
3116 33.444444 42.692990 276 2.698607 21 2898 14 154 602 17.301627 84.018773 165 420.093867 21 10 86.508137 93.822108 0 4 21 10.500000 13.156389
3117 33.411765 44.093562 374 2.698607 19 3849 12 154 568 17.301627 78.613666 158 393.068332 19 10 86.508137 89.158956 0 4 19 10.291444 12.889414
3118 33.222222 41.021073 411 2.698607 26 4204 14 149 598 16.641851 83.380842 161 416.904210 26 11 83.209257 91.153731 0 4 20 10.228710 12.617574
3119 33.055556 42.130053 361 2.698607 23 3386 13 152 595 17.037321 82.902744 154 460.570802 23 11 94.651786 96.120152 0 4 20 9.379501 11.439714
3120 32.277778 39.984449 408 2.597437 20 3736 11 149 581 16.641851 80.675647 154 448.198039 20 11 92.454730 96.120152 0 4 20 9.156863 11.236971
3121 32.000000 39.215926 371 2.597437 21 3844 10 143 576 15.854561 79.881882 147 399.409409 21 10 79.272804 81.894373 0 3 19 10.361186 12.239700
3122 33.166667 38.290193 419 2.698607 25 4211 14 141 597 15.593239 83.221443 149 416.107213 25 10 77.966196 83.209257 0 3 20 10.050119 12.148047
3123 33.500000 38.327898 374 2.698607 25 4018 14 142 603 15.723830 84.178340 149 420.891698 25 11 78.619148 83.209257 0 3 21 10.743316 12.107071
3124 32.888889 38.395441 370 2.597437 22 4222 13 147 592 16.378875 82.424949 144 374.658860 22 11 74.449430 72.661054 0 4 20 11.410811 11.929019
3125 32.444444 37.792154 357 2.597437 21 3806 13 140 584 15.462791 81.152320 146 405.761598 21 11 77.313954 81.237948 0 3 20 10.661064 12.276916
3126 34.055556 40.489329 385 2.800383 23 4008 11 154 613 17.301627 85.775815 154 428.879077 23 11 86.508137 86.508137 0 4 21 10.410390 12.126515
3127 33.333333 41.032507 370 2.698607 25 3810 10 149 600 16.641851 83.699741 153 418.498705 25 11 83.209257 85.847045 0 4 20 10.297297 12.521473
3128 33.333333 40.636601 419 2.698607 24 4232 14 148 600 16.510295 83.699741 153 418.498705 24 11 82.551477 85.847045 0 4 20 10.100239 11.793145
3129 34.764706 42.413274 359 2.800383 22 3553 13 151 591 16.905365 82.265752 152 457.031954 22 11 93.918697 94.651786 0 4 20 9.896936 13.033190
3130 35.333333 42.816144 429 2.902747 26 4112 13 156 636 17.566453 89.462306 179 497.012813 26 10 97.591405 114.707022 0 4 22 9.585082 13.092298
3131 31.888889 43.420283 293 2.496892 20 2524 10 155 574 17.433976 79.564618 160 497.278865 20 11 108.962348 113.110224 0 4 19 8.614334 12.041371
3132 36.111111 41.816914 445 3.005683 26 4646 16 154 650 17.301627 91.714442 175 458.572209 26 11 86.508137 100.534981 0 4 22 10.440449 13.285937
3133 33.666667 42.875790 343 2.698607 26 3454 13 155 606 17.433976 84.657237 161 423.286183 26 11 87.169878 91.153731 0 4 21 10.069971 13.197349
3134 36.166667 42.952493 411 3.005683 26 4673 16 157 651 17.699058 91.875541 182 417.616095 26 11 80.450265 95.698365 0 4 22 11.369830 12.713556
3135 37.500000 43.325961 362 3.109174 27 4511 13 160 675 18.097636 95.751030 178 398.962626 27 11 75.406816 85.466783 0 4 23 12.461326 11.407563
3136 37.111111 43.181643 391 3.109174 28 4480 11 159 668 17.964651 94.618889 182 430.085858 28 11 81.657503 95.698365 0 4 23 11.487179 11.011350
3137 36.722222 43.175103 282 3.005683 22 3144 8 159 661 17.964651 93.488214 171 424.946429 22 11 81.657503 88.947987 0 4 23 11.268817 12.179782
3138 35.000000 44.078213 467 2.902747 28 3571 9 160 630 18.097636 88.498984 163 632.135603 28 11 129.268828 132.123846 0 4 22 7.712743 9.716366
3139 34.000000 44.138670 259 2.800383 24 2262 6 159 612 17.964651 85.615920 154 535.099501 24 11 112.279067 108.135172 0 4 21 8.767442 11.655595
3140 34.888889 43.955645 502 2.800383 30 4224 9 159 628 17.964651 88.178131 167 551.113316 30 11 112.279067 118.949935 0 4 22 8.585366 12.006554
3141 35.333333 46.160349 262 2.902747 23 1961 12 166 636 18.898145 89.462306 159 639.016474 23 11 134.986753 128.318934 0 4 22 7.484733 8.532703
3142 36.000000 46.419584 290 3.005683 28 1928 13 167 648 19.031990 91.392336 145 761.602799 28 11 158.599914 134.303682 0 4 22 6.648276 6.522144
3143 34.500000 45.534175 322 2.800383 28 2848 12 164 621 18.630819 87.056148 164 544.100924 28 11 116.442619 116.442619 0 4 21 8.844720 10.709930
3144 35.333333 45.141752 434 2.902747 28 3114 11 163 636 18.497338 89.462306 170 639.016474 28 11 132.123846 138.815987 0 4 22 7.175115 8.673639
3145 35.222222 44.396641 307 2.902747 27 2231 10 164 634 18.630819 89.141073 148 636.721948 27 11 133.077279 117.930682 0 4 22 7.267101 8.308799
3146 36.944444 47.010013 437 3.005683 32 3600 12 170 665 19.434238 94.134133 180 588.338334 32 10 121.463988 129.891324 0 4 23 8.237986 10.069240
3147 37.588235 47.372192 192 3.109174 27 1429 14 168 639 19.165954 89.944393 146 642.459947 27 10 136.899669 116.054212 0 4 22 7.442708 9.349513
3148 36.833333 47.237285 388 3.005683 32 2869 9 172 663 19.702993 93.811114 173 670.079383 32 11 140.735666 141.696753 0 4 23 7.394330 8.876685
3149 36.888889 46.581934 328 3.005683 27 2845 8 168 664 19.165954 93.972608 159 587.328803 27 11 119.787211 112.279067 0 4 23 8.808050 9.164493
3150 37.388889 44.220582 500 3.109174 31 4958 13 163 673 18.497338 95.427413 168 530.152292 31 11 102.762992 106.477520 0 4 23 9.916000 8.692120
3151 37.444444 45.425424 290 3.109174 26 2682 12 167 674 19.031990 95.589207 156 531.051148 26 10 105.733276 97.591405 0 4 23 9.248276 7.371456
3152 37.166667 44.986726 363 3.109174 31 3484 12 166 669 18.898145 94.780534 187 526.558521 31 10 104.989697 120.739577 0 4 23 9.597796 9.763213
3153 36.388889 44.728985 217 3.005683 29 1822 11 163 655 18.497338 92.520244 144 578.251527 29 11 115.608366 99.908949 0 4 23 8.396313 7.476512
3154 35.444444 40.434065 428 2.902747 30 3255 13 168 638 19.165954 89.783666 177 641.311898 30 11 136.899669 145.549315 0 4 22 7.605140 6.088957
3155 26.500000 13.338541 500 2.004298 27 4685 15 63 477 5.957615 64.354741 74 357.526340 27 11 33.097861 40.190406 0 1 16 9.370000 9.003838
3156 32.833333 31.807145 407 2.597437 30 5058 14 137 591 15.072306 82.265752 135 342.773965 30 11 62.801277 61.719633 0 3 20 12.427518 11.619438
3157 31.833333 28.486352 374 2.496892 23 4783 12 112 573 11.872386 79.406039 125 330.858496 23 11 49.468274 56.349209 0 2 19 12.788770 11.880680
3158 35.388889 37.459814 396 2.902747 25 4489 8 154 637 17.301627 89.622970 154 407.377138 25 11 78.643761 78.643761 0 4 22 11.335859 12.060488
3159 33.555556 37.410964 298 2.698607 24 3099 9 139 604 15.332485 84.337939 146 421.689694 24 11 76.662425 81.237948 0 3 21 10.399329 10.992902
3160 37.352941 42.760539 392 3.109174 31 4245 15 169 635 19.300037 89.301674 164 446.508369 31 11 96.500184 93.154096 0 4 22 10.829082 11.307794
3161 35.055556 37.580243 362 2.902747 23 4591 12 142 631 15.723830 88.659459 150 369.414413 23 11 65.515957 69.889757 0 3 22 12.682320 12.433521
3162 38.500000 41.660333 430 3.213206 29 5418 16 156 693 17.566453 98.668882 162 411.120344 29 11 73.193554 76.516586 0 4 24 12.600000 11.576158
3163 38.444444 42.175852 239 3.213206 21 2481 17 158 692 17.831791 98.506532 160 492.532660 21 11 89.158956 90.488180 0 4 24 10.380753 7.871975
3164 40.000000 47.063787 470 3.422834 31 4735 16 177 720 20.376904 103.063121 187 515.315604 31 11 101.884520 108.665620 0 5 25 10.074468 8.864031
3165 40.411765 45.860477 287 3.422834 27 3440 16 169 687 19.300037 97.695214 175 444.069154 27 11 87.727440 91.395437 0 4 24 11.986063 10.603061
3166 39.611111 47.402694 398 3.317764 26 4597 12 173 713 19.837545 101.921898 186 463.281355 26 11 90.170661 98.168232 0 4 25 11.550251 10.798345
3167 40.888889 47.718956 316 3.422834 25 4015 12 175 736 20.106996 105.676720 183 440.319665 25 11 83.779151 88.288831 0 5 26 12.705696 10.524178
3168 40.888889 47.764339 477 3.422834 28 5188 17 175 736 20.106996 105.676720 200 528.383598 28 11 100.534981 117.560619 0 5 26 10.876310 9.695328
3169 39.722222 48.087658 320 3.317764 25 3740 15 176 715 20.241893 102.247822 183 464.762827 25 11 92.008606 96.315089 0 5 25 11.687500 10.098693
3170 38.833333 48.483961 321 3.213206 24 3238 15 176 699 20.241893 99.643590 174 498.217950 24 11 101.209467 99.861067 0 5 24 10.087227 7.996408
3171 38.611111 48.871872 340 3.213206 26 3790 16 177 695 20.376904 98.993670 176 449.971227 26 11 92.622291 92.008606 0 5 24 11.147059 9.708493
3172 40.277778 48.491472 504 3.422834 28 6335 17 177 725 20.376904 103.879114 202 432.829641 28 11 84.903767 99.113936 0 5 25 12.569444 11.559334
3173 42.611111 50.644884 297 3.634464 27 4153 18 186 767 21.597011 110.760234 192 426.000899 27 11 83.065427 86.212622 0 5 27 13.983165 9.928857
3174 42.333333 51.334416 426 3.634464 28 4530 17 188 762 21.869344 109.938590 203 549.692950 28 11 109.346719 119.625518 0 5 27 10.633803 7.631919
3175 40.944444 49.441854 358 3.422834 25 4729 18 181 737 20.918071 105.840302 180 407.078085 25 11 80.454118 79.933122 0 5 26 13.209497 11.336805
3176 40.777778 48.730045 423 3.422834 31 5030 17 182 734 21.053640 105.349636 193 478.861983 31 10 95.698365 102.509218 0 5 26 11.891253 10.171926
3177 40.444444 49.978020 339 3.422834 26 4503 11 181 728 20.918071 104.369041 185 401.419389 26 11 80.454118 82.542329 0 5 26 13.283186 11.716767
3178 39.055556 49.484534 409 3.317764 23 4460 13 179 703 20.647264 100.293968 181 501.469839 23 10 103.236320 104.590354 0 5 25 10.904645 10.687982
3179 38.833333 48.852670 316 3.213206 20 3064 13 177 699 20.376904 99.643590 153 553.575500 20 11 113.205023 95.385606 0 5 24 9.696203 7.254164
3180 39.222222 50.256625 432 3.317764 25 4701 15 182 706 21.053640 100.782050 198 503.910250 25 10 105.268201 116.186515 0 5 25 10.881944 10.815903
3181 38.722222 51.146636 367 3.213206 24 4225 14 183 697 21.189320 99.318573 185 451.448057 24 10 96.315089 97.550025 0 5 24 11.512262 12.167954
3182 37.111111 48.951097 192 3.109174 17 2137 13 175 668 20.106996 94.618889 177 430.085858 17 11 91.395437 92.622291 0 5 23 11.130208 11.810074
3183 35.555556 47.391071 201 2.902747 16 2320 13 171 640 19.568557 90.105151 166 409.568866 16 10 88.947987 85.900661 0 4 22 11.542289 12.521005
3184 35.777778 47.161137 405 2.902747 21 4400 10 169 644 19.300037 90.748495 187 453.742474 21 11 96.500184 108.665620 0 4 22 10.864198 12.443207
3185 36.055556 48.898389 357 3.005683 21 4068 9 174 649 19.972213 91.553373 176 416.151697 21 11 90.782788 92.008606 0 4 22 11.394958 12.185691
3186 37.888889 46.608164 418 3.109174 25 4750 11 169 682 19.300037 96.884624 192 440.384653 25 11 87.727440 101.887644 0 4 24 11.363636 12.403380
3187 37.055556 47.487393 359 3.109174 24 4062 14 171 667 19.568557 94.457274 186 429.351244 24 11 88.947987 98.168232 0 4 23 11.314763 12.079061
3188 38.444444 46.170243 416 3.213206 30 4754 14 170 692 19.434238 98.506532 194 447.756964 30 11 88.337446 103.131263 0 4 24 11.427885 12.157998
3189 37.777778 46.265605 361 3.109174 21 4604 12 168 680 19.165954 96.560593 184 402.335803 21 11 79.858140 88.854617 0 4 24 12.753463 12.679848
3190 38.666667 44.645517 405 3.213206 22 5226 9 167 696 19.031990 99.156107 187 381.369642 22 11 73.199960 83.588938 0 4 24 13.000000 10.472423
3191 38.222222 44.681037 366 3.213206 25 5199 15 164 688 18.630819 97.857420 182 349.490784 25 11 66.538640 75.191572 0 4 24 14.481894 12.492408
3192 38.722222 44.163592 419 3.213206 26 5302 16 163 697 18.497338 99.318573 187 413.827386 26 11 77.072244 90.554683 0 4 24 12.806763 11.640607
3193 39.444444 45.643817 390 3.317764 24 5103 16 168 710 19.165954 101.433223 180 390.127779 24 11 73.715206 79.933122 0 4 25 13.084615 12.216866
3194 39.555556 45.730153 420 3.317764 28 5529 17 169 712 19.300037 101.758978 190 391.380685 28 11 74.230911 85.161932 0 4 25 13.164286 11.090715
3195 39.722222 45.854608 367 3.317764 26 5014 17 169 715 19.300037 102.247822 186 393.260854 26 11 74.230911 83.065427 0 4 25 13.662125 10.999889
3196 39.222222 44.937680 413 3.317764 24 5819 17 166 706 18.898145 100.782050 174 359.935893 24 10 67.493377 71.329333 0 4 25 14.089588 11.333347
3197 39.722222 45.696834 377 3.317764 30 5455 17 169 715 19.300037 102.247822 184 365.170793 30 11 68.928703 76.161101 0 4 25 14.469496 10.997456
3198 39.277778 45.653046 402 3.317764 21 6055 16 168 707 19.165954 100.944801 171 336.482669 21 10 63.886512 65.228524 0 4 25 15.062189 11.469996
3199 39.111111 46.376346 381 3.317764 28 5483 15 170 704 19.434238 100.456633 189 358.773691 28 11 69.407993 78.591679 0 4 25 14.391076 11.124295
3200 38.500000 45.534175 400 3.213206 20 5820 14 168 693 19.165954 98.668882 176 352.388866 20 10 68.449835 72.292476 0 4 24 14.550000 11.640984
3201 39.888889 44.940564 395 3.317764 28 5699 16 167 718 19.031990 102.736918 195 366.917563 28 11 67.971392 81.520824 0 4 25 14.427848 11.562783
3202 29.764706 33.743896 294 2.297759 21 3112 15 164 506 18.630819 68.863970 148 344.319852 21 11 93.154096 82.551477 0 4 17 10.585034 6.071954
3203 38.000000 44.731297 118 3.213206 21 1201 14 165 684 18.764422 97.208772 106 486.043861 21 11 93.822108 55.600862 0 4 24 10.177966 5.814405
3204 28.235294 28.610013 337 2.199216 27 2975 16 142 480 15.723830 64.819614 70 405.122584 27 11 98.273935 42.287322 0 3 16 8.827893 3.424479
3205 34.555556 39.339296 330 2.800383 20 3389 16 150 622 16.773542 87.216335 102 436.081675 20 10 83.867709 53.112241 0 4 21 10.269697 4.112434
3206 31.647059 31.059603 653 2.496892 30 7013 18 155 538 17.433976 73.878196 130 369.390978 30 11 87.169878 70.831687 0 4 18 10.739663 4.306010
3207 33.944444 31.831976 348 2.698607 25 4792 14 124 611 13.395780 85.456058 137 328.677144 25 11 51.522230 57.970410 0 3 21 13.770115 11.832598
3208 35.388889 38.941750 425 2.902747 24 5462 16 152 637 17.037321 89.622970 158 373.429043 24 10 70.988839 74.299130 0 4 22 12.851765 12.327078
3209 36.888889 38.349111 360 3.005683 28 4946 17 145 664 16.116442 93.972608 155 361.433109 28 11 61.986315 67.053753 0 4 23 13.738889 12.406255
3210 38.111111 42.352868 408 3.213206 24 5152 16 158 686 17.831791 97.533038 164 406.387656 24 11 74.299130 77.628413 0 4 24 12.627451 11.363143
3211 38.333333 41.282226 339 3.213206 26 4142 16 155 690 17.433976 98.181918 166 409.091324 26 11 72.641565 78.742273 0 4 24 12.218289 10.007644
3212 36.833333 41.031492 432 3.005683 25 5660 16 153 663 17.169409 93.811114 161 360.811975 25 11 66.036189 70.118254 0 4 23 13.101852 12.305103
3213 36.944444 40.339493 351 3.005683 22 4469 15 151 665 16.905365 94.134133 166 392.225556 22 11 70.439022 78.742273 0 4 23 12.732194 12.243590
3214 36.166667 42.355965 371 3.005683 27 4508 15 156 651 17.566453 91.875541 167 382.814754 27 11 73.193554 79.299957 0 4 22 12.150943 11.434042
3215 36.000000 40.903681 349 3.005683 25 4480 12 152 648 17.037321 91.392336 172 380.801399 25 10 70.988839 82.095805 0 4 22 12.836676 12.540558
3216 38.555556 43.071287 414 3.213206 26 5562 11 161 694 18.230746 98.831262 172 380.120238 26 10 70.118254 75.780743 0 4 24 13.434783 11.916146
3217 37.722222 42.778247 340 3.109174 24 4797 12 158 679 17.831791 96.398621 169 344.280790 24 11 63.684969 68.928703 0 4 24 14.108824 12.530078
3218 38.944444 43.785427 352 3.213206 22 4810 14 162 701 18.363981 99.968722 173 384.495084 22 11 70.630695 76.298252 0 4 24 13.664773 11.679484
3219 38.444444 43.336182 363 3.213206 30 4682 17 162 692 18.363981 98.506532 169 410.443883 30 11 76.516586 80.416820 0 4 24 12.898072 12.566433
3220 37.944444 43.813332 394 3.109174 24 5080 17 162 683 18.363981 97.046683 164 404.361181 24 10 76.516586 77.628413 0 4 24 12.893401 11.933990
3221 38.166667 43.462947 310 3.213206 28 4110 16 162 687 18.363981 97.695214 182 375.750823 28 11 70.630695 80.975539 0 4 24 13.258065 12.632696
3222 37.941176 43.447698 372 3.109174 23 4872 15 157 645 17.699058 90.909409 166 349.651571 23 10 68.073302 72.685175 0 4 22 13.096774 13.205623
3223 38.176471 43.760357 309 3.213206 28 4024 12 161 649 18.230746 91.553373 172 352.128359 28 11 70.118254 75.780743 0 4 22 13.022654 13.351708
3224 37.529412 44.755700 397 3.109174 22 4863 14 161 638 18.230746 89.783666 167 374.098607 22 11 75.961442 79.299957 0 4 22 12.249370 12.718054
3225 38.529412 45.598139 248 3.213206 27 2959 14 164 655 18.630819 92.520244 175 420.546565 27 11 84.685541 91.395437 0 4 23 11.931452 12.896585
3226 38.823529 45.611190 407 3.213206 26 4502 17 164 660 18.630819 93.326810 170 424.212773 26 10 84.685541 88.337446 0 4 23 11.061425 12.183231
3227 38.764706 46.386521 281 3.213206 30 3141 15 166 659 18.898145 93.165436 187 423.479255 30 11 85.900661 98.786927 0 4 23 11.217857 12.989242
3228 36.647059 44.184028 456 3.005683 26 4890 15 158 623 17.831791 87.376554 164 436.882771 26 10 89.158956 93.154096 0 4 21 10.723684 11.652233
3229 36.705882 43.896623 237 3.005683 28 2495 12 157 624 17.699058 87.536805 164 437.684027 28 11 88.495292 93.154096 0 4 21 10.572034 10.831877
3230 36.588235 42.522048 362 3.005683 25 3396 11 153 622 17.169409 87.216335 154 484.535194 25 11 95.385606 96.120152 0 4 21 9.381215 10.005439
3231 38.235294 46.546030 348 3.213206 29 3430 12 173 650 19.837545 91.714442 175 458.572209 29 11 99.187727 100.534981 0 4 22 10.117994 10.926313
3232 36.705882 45.179075 353 3.005683 28 3525 10 160 624 18.097636 87.536805 163 437.684027 28 10 90.488180 92.486692 0 4 21 10.129310 11.542921
3233 37.705882 47.010343 235 3.109174 27 2282 11 166 641 18.898145 90.265940 180 501.477444 27 11 104.989697 115.458954 0 4 22 9.921739 10.606928
3234 38.764706 47.719190 433 3.213206 31 4632 13 169 659 19.300037 93.165436 166 465.827181 31 11 96.500184 94.490727 0 4 23 10.822430 12.127487
3235 38.588235 47.986590 223 3.213206 30 2291 10 170 656 19.434238 92.681497 183 463.407483 30 11 97.171191 105.946598 0 4 23 10.366516 11.799093
3236 36.705882 47.168989 388 3.005683 27 3126 10 166 624 18.898145 87.536805 169 547.105034 27 11 118.113409 120.625230 0 4 21 8.248021 9.301841
3237 38.647059 47.760359 272 3.213206 31 3025 12 170 657 19.434238 92.842779 187 422.012633 31 11 88.337446 98.786927 0 4 23 11.121324 12.599457
3238 38.294118 46.123574 327 3.213206 26 3349 10 166 651 18.898145 91.875541 165 459.377705 26 11 94.490727 93.822108 0 4 22 10.241590 10.918087
3239 39.941176 48.644534 289 3.317764 29 2910 10 173 679 19.837545 96.398621 172 481.993106 29 11 99.187727 98.514966 0 4 24 10.069204 10.083152
3240 39.294118 47.967838 432 3.317764 31 4736 11 170 668 19.434238 94.618889 176 430.085858 31 11 88.337446 92.008606 0 4 23 11.013953 10.504032
3241 39.823529 48.280108 289 3.317764 32 2866 13 172 677 19.702993 96.074767 187 533.748704 32 11 109.461073 120.739577 0 4 24 9.986063 9.622119
3242 39.823529 49.454953 338 3.317764 26 3224 16 175 677 20.106996 96.074767 180 533.748704 26 11 111.705535 115.458954 0 5 24 9.538462 10.124082
3243 41.058824 49.739877 274 3.528405 29 2512 12 177 698 20.376904 99.481067 175 552.672594 29 11 113.205023 111.705535 0 5 24 9.167883 9.229490
3244 39.647059 47.318621 384 3.317764 26 3592 8 168 674 19.165954 95.589207 163 531.051148 26 11 106.477520 102.762992 0 4 23 9.354167 8.196136
3245 40.352941 47.922660 301 3.422834 28 3108 8 171 686 19.568557 97.533038 169 487.665188 28 11 97.842786 96.500184 0 4 24 10.325581 9.888094
3246 41.823529 48.785527 321 3.528405 29 3128 15 175 711 20.106996 101.596086 162 564.422702 29 11 111.705535 102.022114 0 5 25 9.744548 9.122403
3247 41.687500 48.151738 300 3.528405 31 2040 16 171 667 19.568557 94.457274 107 787.143947 31 10 163.071310 93.708997 0 4 23 6.800000 4.602173
3248 37.411765 44.032152 301 3.109174 24 2945 12 158 636 17.831791 89.462306 155 497.012813 24 11 99.065507 96.855420 0 4 22 9.882550 9.756239
3249 39.058824 44.848071 325 3.317764 29 2621 13 161 664 18.230746 93.972608 148 587.328803 29 11 113.942163 103.189346 0 4 23 8.089506 6.926511
3250 39.352941 42.058700 369 3.317764 29 3249 11 155 669 17.433976 94.780534 138 592.378336 29 11 108.962348 95.014521 0 4 23 8.828804 7.301023
3251 38.529412 40.578345 258 3.213206 32 2197 11 154 655 17.301627 92.520244 162 578.251527 32 10 108.135172 114.774879 0 4 23 8.515504 7.880020
3252 28.687500 29.573465 374 2.199216 27 2686 10 141 459 15.593239 61.573517 116 439.810836 27 11 111.380280 88.410394 0 3 15 7.181818 5.715547
3253 34.941176 38.598187 267 2.800383 28 2461 8 140 594 15.462791 82.743446 146 459.685809 28 11 85.904393 90.264387 0 3 20 9.217228 9.758008
3254 36.235294 39.443973 407 3.005683 29 3744 9 143 616 15.854561 86.255697 142 479.198316 29 11 88.080893 87.354609 0 3 21 9.199017 8.941645
3255 37.294118 40.487855 283 3.109174 29 2467 13 149 634 16.641851 89.141073 149 495.228182 29 11 92.454730 92.454730 0 4 22 9.036630 9.113777
3256 35.352941 40.740125 391 2.902747 30 3315 15 149 601 16.641851 83.859241 146 524.120254 30 11 104.011572 101.547435 0 4 20 8.543814 9.050866
3257 36.470588 40.414205 271 3.005683 26 1934 14 147 620 16.378875 86.895993 116 620.685665 26 11 116.991961 88.410394 0 4 21 7.136531 4.927500
3258 37.000000 41.714717 275 3.109174 27 2699 15 153 629 17.169409 88.338542 151 490.769676 27 11 95.385606 93.918697 0 4 22 9.814545 8.854694
3259 36.823529 41.358171 347 3.005683 29 2861 15 150 626 16.773542 87.857404 157 549.108776 29 11 104.834636 110.619115 0 4 21 8.244957 5.926101
3260 37.823529 43.629773 366 3.109174 27 3786 12 157 643 17.699058 90.587612 160 452.938060 27 11 88.495292 90.488180 0 4 22 10.344262 9.699674
3261 37.470588 44.297281 275 3.109174 26 2280 11 162 637 18.363981 89.622970 97 560.143565 26 11 114.774879 62.529503 0 4 22 8.290909 5.435482
3262 28.750000 31.277987 313 2.199216 26 2345 7 148 460 16.510295 61.727664 61 440.911887 26 11 117.930682 40.924585 0 4 15 7.663399 4.285685
3263 34.647059 39.646884 112 2.800383 26 848 7 148 589 16.510295 81.947458 94 585.338987 26 11 117.930682 68.832442 0 4 20 7.639640 7.425052
3264 24.500000 30.925313 296 1.812460 25 2157 8 143 392 15.854561 51.350059 134 366.786138 25 10 113.246863 104.879544 0 3 12 7.437931 6.193262
3265 37.294118 41.385938 298 3.109174 28 2241 14 156 634 17.566453 89.141073 144 636.721948 28 10 125.474664 114.181656 0 4 22 7.596610 6.533096
3266 35.941176 42.370176 342 2.902747 27 3000 9 151 611 16.905365 85.456058 147 534.100360 27 11 105.658534 102.367966 0 4 21 8.928571 9.320722
3267 36.647059 43.335818 261 3.005683 28 1921 11 155 623 17.433976 87.376554 132 624.118244 28 11 124.528398 103.031670 0 4 21 7.592885 6.299842
3268 37.529412 43.808564 379 3.109174 29 3642 13 159 638 17.964651 89.783666 148 498.798143 29 11 99.803615 91.723864 0 4 22 9.609499 7.830359
3269 39.588235 45.277002 336 3.317764 30 3575 14 162 673 18.363981 95.427413 177 477.137063 30 11 91.819903 101.884520 0 4 23 10.639881 9.736930
3270 40.235294 45.891854 414 3.422834 31 4026 14 165 684 18.764422 97.208772 174 540.048734 31 10 104.246787 110.956741 0 4 24 9.724638 9.485128
3271 41.187500 46.665323 147 3.528405 24 1277 14 164 659 18.630819 93.165436 146 582.283976 24 10 116.442619 101.547435 0 4 23 8.687075 7.474949
3272 38.588235 46.711957 379 3.213206 29 3262 14 166 656 18.898145 92.681497 153 579.259353 29 11 118.113409 107.308807 0 4 23 8.606860 7.085312
3273 38.647059 47.202868 179 3.213206 28 1484 11 168 657 19.165954 92.842779 158 580.267371 28 11 119.787211 111.448695 0 4 23 8.290503 8.849106
3274 39.588235 48.077216 462 3.317764 31 4479 14 172 673 19.702993 95.427413 170 530.152292 31 11 109.461073 107.967990 0 4 23 9.779476 11.111850
3275 39.117647 47.858717 119 3.317764 30 1010 14 174 665 19.972213 94.134133 141 588.338334 30 11 124.826334 97.457745 0 4 23 8.487395 10.190509
3276 38.647059 49.246011 553 3.213206 32 5590 13 173 657 19.837545 92.842779 179 464.213897 32 10 99.187727 103.236320 0 4 23 10.108499 12.296333
3277 37.823529 49.352556 338 3.109174 31 3180 13 174 643 19.972213 90.587612 181 503.264511 31 10 110.956741 116.211504 0 4 22 9.408284 10.793881
3278 37.823529 49.039282 398 3.109174 26 4597 10 172 643 19.702993 90.587612 182 411.761873 26 10 89.559060 95.698365 0 4 22 11.667513 13.046718
3279 38.941176 48.293795 298 3.213206 30 3306 10 172 662 19.702993 93.649649 179 425.680222 30 10 89.559060 93.851200 0 4 23 11.093960 11.452172
3280 38.823529 47.932839 364 3.213206 29 4091 13 170 660 19.434238 93.326810 175 424.212773 29 10 88.337446 91.395437 0 4 23 11.239011 11.439546
3281 38.764706 47.946698 257 3.213206 28 2882 13 170 659 19.434238 93.165436 182 423.479255 28 11 88.337446 95.698365 0 4 23 11.214008 11.455417
3282 38.705882 46.215308 426 3.213206 29 4896 14 165 658 18.764422 93.004093 171 422.745875 29 11 85.292826 88.947987 0 4 23 11.492958 12.609937
3283 38.411765 47.071983 307 3.213206 30 3768 13 167 653 19.031990 92.197831 182 384.157631 30 11 79.299957 87.723501 0 4 23 12.273616 12.567345
3284 37.705882 48.794605 369 3.109174 23 4429 10 172 641 19.702993 90.265940 176 376.108083 23 10 82.095805 84.341222 0 4 22 12.302778 12.392650
