#1-Window 2-avg_peers 3-std_peers 4-replied_queries 5-required_queries_avg_LNUMWANT 6-monitors 7-obtained_peers 8-min_peers 9-max_peers 10-sum_peer 11-required_queries_max_LNUMWANT 12-required_queries_sum_LNUMWANT 13-peers_uniques 14-required_queries_sum_avg_peers 15-obtained_monitors 16-obtained_sentinels 17-required_queries_max_avg_peers 18-required_queries_unique_peers_avg_peers 19-required_queries_avg_L200 20-required_queries_max_L200 21-required_queries_sum_L200  22-obtained_peers_avg 23-obtained_peers_std
1474 39.571429 17.418030 161 3.317764 14 3955 24 65 277 6.187058 34.364826 63 71.593387 14 11 12.889705 12.411698 0 1 8 24.565217 17.664500
1475 38.285714 17.814234 161 3.213206 20 3801 22 65 268 6.187058 33.071560 66 71.894696 20 12 13.450126 13.700530 0 1 8 23.608696 17.981762
1476 36.285714 16.192717 164 3.005683 13 3580 22 60 254 5.615844 31.071907 60 73.980731 13 11 13.371058 13.371058 0 1 7 21.829268 17.509792
1477 36.857143 16.625527 154 3.005683 18 3465 22 60 258 5.615844 31.641698 63 71.912950 18 12 12.763283 13.540034 0 1 7 22.500000 18.046567
1478 39.714286 15.341021 165 3.317764 14 3771 24 63 278 5.957615 34.508886 60 78.429287 14 11 13.540034 12.763283 0 1 8 22.854545 17.332490
1479 35.571429 17.927291 145 2.902747 22 3098 19 61 249 5.729442 30.361443 62 72.289149 22 12 13.641528 13.912779 0 1 7 21.365517 16.083752
1480 34.571429 16.202796 164 2.800383 15 3338 20 57 242 5.277075 29.370176 58 73.425439 15 11 13.192688 13.474138 0 1 7 20.353659 16.376569
1481 35.285714 18.545036 150 2.902747 21 3245 18 61 247 5.729442 30.077817 62 71.613850 21 12 13.641528 13.912779 0 1 7 21.633333 18.753281
1482 36.428571 16.969360 164 3.005683 15 3420 20 60 255 5.615844 31.214237 59 78.035594 15 11 14.039611 13.756451 0 1 7 20.853659 17.989917
1483 37.571429 15.971914 154 3.109174 20 3464 21 60 263 5.615844 32.355678 60 73.535632 20 12 12.763283 12.763283 0 1 8 22.493506 17.561117
1484 36.428571 15.202041 147 3.005683 13 3393 21 58 255 5.389655 31.214237 58 67.857038 13 10 11.716642 11.716642 0 1 7 23.081633 17.119234
1485 38.428571 16.193977 150 3.213206 20 3495 24 61 269 5.729442 33.214961 59 72.206438 20 12 12.455308 11.962131 0 1 8 23.300000 17.426321
1486 37.714286 16.900670 165 3.109174 14 3740 23 61 264 5.729442 32.498704 59 73.860690 14 11 13.021459 12.505865 0 1 8 22.666667 17.479454
1487 36.428571 17.220064 156 3.005683 17 3259 19 60 255 5.615844 31.214237 57 78.035594 17 12 14.039611 13.192688 0 1 7 20.891026 15.898949
1488 36.000000 16.283208 161 3.005683 14 3198 21 59 252 5.502580 30.787483 51 81.019692 14 11 14.480475 12.129446 0 1 7 19.863354 15.236641
1489 37.571429 15.954016 152 3.109174 20 3164 23 61 263 5.729442 32.355678 52 80.889196 20 12 14.323605 11.798914 0 1 8 20.815789 16.652177
1490 35.857143 16.260632 161 2.902747 15 3306 22 59 251 5.502580 30.645390 54 76.613474 15 11 13.756451 12.353662 0 1 7 20.534161 16.441136
1491 34.571429 16.654962 163 2.800383 19 3414 19 59 242 5.502580 29.370176 55 73.425439 19 12 13.756451 12.632434 0 1 7 20.944785 16.625522
1492 38.142857 14.691383 160 3.213206 14 3609 24 60 267 5.615844 32.928233 55 74.836894 14 11 12.763283 11.484031 0 1 8 22.556250 16.948727
1493 36.714286 15.433862 150 3.005683 20 3239 22 59 257 5.502580 31.499133 58 74.997936 20 12 13.101382 12.832513 0 1 7 21.593333 16.482757
1494 36.714286 15.021074 161 3.005683 16 3261 23 59 257 5.502580 31.499133 53 78.747833 16 11 13.756451 12.075816 0 1 7 20.254658 16.189207
1495 37.000000 16.733201 156 3.109174 20 3189 22 61 259 5.729442 31.784340 56 79.460850 20 12 14.323605 12.912114 0 1 7 20.442308 15.872990
1496 34.428571 16.637798 159 2.800383 18 2997 18 58 241 5.389655 29.228894 50 81.191372 18 11 14.971265 12.497793 0 1 7 18.849057 15.387730
1497 36.285714 15.172478 147 3.005683 20 2761 21 58 254 5.389655 31.071907 53 86.310853 20 12 14.971265 13.417574 0 1 7 18.782313 15.302179
1498 36.142857 16.982584 161 3.005683 17 3135 21 60 253 5.615844 30.929655 52 81.393830 17 11 14.778538 12.419910 0 1 7 19.472050 16.167240
1499 35.857143 17.058124 160 2.902747 20 3256 20 60 251 5.615844 30.645390 56 76.613474 20 12 14.039611 12.912114 0 1 7 20.350000 16.558684
1500 36.285714 18.413615 163 3.005683 18 3352 18 63 254 5.957615 31.071907 55 77.679768 18 11 14.894038 12.632434 0 1 7 20.564417 17.228182
1501 36.714286 18.037376 145 3.005683 20 3142 20 62 257 5.843367 31.499133 58 74.997936 20 12 13.912779 12.832513 0 1 7 21.668966 17.731350
1502 36.285714 15.266343 161 3.005683 17 3316 21 57 254 5.277075 31.071907 54 77.679768 17 11 13.192688 12.353662 0 1 7 20.596273 15.418541
1503 38.833333 16.777134 132 3.213206 20 3167 20 60 233 5.615844 28.101657 63 61.090559 20 12 12.208358 12.951337 0 1 7 23.992424 16.418068
1504 36.857143 18.247728 155 3.005683 17 3155 18 63 258 5.957615 31.641698 59 79.104245 17 12 14.894038 13.756451 0 1 7 20.354839 17.239767
1505 37.142857 17.099946 146 3.109174 21 3029 22 62 260 5.843367 31.927060 60 79.817649 21 12 14.608418 14.039611 0 1 7 20.746575 17.150347
1506 36.428571 14.917460 160 3.005683 17 3471 21 58 255 5.389655 31.214237 57 74.319613 17 11 12.832513 12.564464 0 1 7 21.693750 16.392833
1507 34.714286 15.709090 151 2.800383 19 3252 20 57 243 5.277075 29.511540 60 70.265571 19 12 12.564464 13.371058 0 1 7 21.536424 15.781947
1508 37.571429 17.879415 161 3.109174 15 3647 22 64 263 6.072180 32.355678 63 73.535632 15 11 13.800410 13.540034 0 1 8 22.652174 17.684348
1509 39.142857 19.430672 144 3.317764 18 3311 21 68 274 6.533519 33.933078 67 77.120631 18 12 14.848907 14.585755 0 1 8 22.993056 18.781454
1510 38.142857 20.286720 129 3.213206 18 3095 18 67 267 6.417732 32.928233 64 71.583116 18 11 13.951592 13.200392 0 1 8 23.992248 19.835954
1511 38.428571 18.844151 157 3.213206 19 3465 21 67 269 6.417732 33.214961 65 75.488548 19 12 14.585755 14.061496 0 1 8 22.070064 18.529410
1512 39.428571 21.419998 159 3.317764 17 3659 21 71 276 6.882628 34.220837 62 74.393124 17 11 14.962235 12.702972 0 1 8 23.012579 19.363451
1513 39.714286 21.042232 142 3.317764 20 3012 21 71 278 6.882628 34.508886 64 82.164015 20 12 16.387210 14.457572 0 1 8 21.211268 18.142950
1514 40.857143 20.924549 151 3.422834 22 3490 23 73 286 7.116783 35.663941 61 77.530306 22 11 15.471267 12.455308 0 1 8 23.112583 18.452927
1515 40.285714 21.096474 155 3.422834 22 3386 21 72 282 6.999567 35.085846 61 83.537729 22 12 16.665635 13.641528 0 1 8 21.845161 16.937129
1516 40.142857 20.517787 135 3.422834 17 3210 19 71 281 6.882628 34.941499 57 75.959781 17 12 14.962235 11.471902 0 1 8 23.777778 17.608359
1517 40.000000 20.057061 144 3.422834 24 3322 21 70 280 6.765971 34.797224 61 75.646138 24 12 14.708634 12.455308 0 1 8 23.069444 18.051490
1518 38.714286 19.630256 153 3.213206 16 3358 21 68 271 6.533519 33.501987 61 79.766635 16 11 15.555998 13.641528 0 1 8 21.947712 18.191714
1519 41.571429 22.327799 142 3.528405 24 3702 22 75 291 7.352033 36.388131 68 69.977175 24 12 14.138526 12.564460 0 1 9 26.070423 20.691104
1520 42.000000 24.331050 123 3.634464 19 3387 19 79 294 7.825707 36.823471 68 68.191614 19 11 14.492050 12.099110 0 1 9 27.536585 22.276639
1521 44.000000 22.589505 145 3.847999 22 3783 25 78 308 7.706901 38.863058 71 74.736650 22 12 14.820963 13.235823 0 1 9 26.089655 21.323426
1522 41.000000 22.765889 149 3.528405 12 3742 21 75 287 7.352033 35.808640 70 71.617280 12 11 14.704067 13.531943 0 1 8 25.114094 21.959551
1523 42.000000 23.397192 139 3.634464 21 3775 21 77 294 7.588351 36.823471 73 68.191614 21 12 14.052502 13.179227 0 1 9 27.158273 21.468149
1524 44.142857 22.799928 150 3.847999 17 3567 25 78 309 7.706901 39.009237 70 84.802688 17 11 16.754132 14.708634 0 1 9 23.780000 21.128455
1525 43.000000 22.765889 145 3.740999 21 3853 22 77 301 7.588351 37.841637 73 72.772378 21 12 14.592982 13.686121 0 1 9 26.572414 22.433271
1526 43.714286 23.801046 146 3.740999 18 4012 23 79 306 7.825707 38.570895 72 71.427584 18 11 14.492050 12.962160 0 1 9 27.479452 22.238501
1527 42.285714 23.944664 144 3.634464 23 3767 23 78 296 7.706901 37.114039 77 71.373152 23 12 14.820963 14.592982 0 1 9 26.159722 21.134051
1528 42.000000 21.758414 151 3.634464 18 3518 23 74 294 7.234273 36.823471 66 80.051025 18 12 15.726680 13.700530 0 1 9 23.298013 18.894196
1529 40.714286 22.751542 145 3.422834 21 3678 19 74 285 7.234273 35.519312 66 71.038624 21 12 14.468546 12.604487 0 1 8 25.365517 20.175716
1530 40.142857 20.897222 155 3.422834 17 3659 21 71 281 6.882628 34.941499 63 75.959781 17 12 14.962235 12.951337 0 1 8 23.606452 19.255664
1531 40.285714 21.069370 147 3.422834 23 3517 22 72 282 6.999567 35.085846 65 76.273579 23 12 15.216449 13.450126 0 1 8 23.925170 18.620846
1532 39.000000 19.755650 149 3.317764 15 3284 20 69 273 6.649600 33.789307 63 76.793881 15 12 15.112728 13.540034 0 1 8 22.040268 17.654735
1533 39.000000 19.762880 140 3.317764 25 2933 20 69 273 6.649600 33.789307 64 84.473269 25 12 16.624001 15.180451 0 1 8 20.950000 18.028281
1534 37.285714 17.838276 155 3.109174 18 3222 22 64 261 6.072180 32.069856 62 80.174640 18 11 15.180451 14.608418 0 1 8 20.787097 17.555070
1535 36.000000 19.537510 144 3.005683 18 2751 19 66 252 6.302244 30.787483 64 81.019692 18 12 16.584852 15.979422 0 1 7 19.104167 16.151934
1536 36.142857 17.851999 149 3.005683 15 2859 19 63 253 5.957615 30.929655 61 81.393830 15 11 15.677934 15.077479 0 1 7 19.187919 17.787851
1537 37.428571 19.092685 149 3.109174 20 3452 19 65 262 6.187058 32.212729 65 70.027672 20 12 13.450126 13.450126 0 1 8 23.167785 19.633010
1538 39.428571 18.691917 160 3.317764 18 3493 24 68 276 6.533519 34.220837 64 81.478184 18 11 15.555998 14.457572 0 1 8 21.831250 19.480510
1539 39.857143 22.617494 155 3.317764 22 3562 21 74 279 7.234273 34.653019 73 78.756862 22 12 16.441530 16.174506 0 1 8 22.980645 20.166235
1540 39.428571 21.326423 155 3.317764 21 3519 21 72 276 6.999567 34.220837 70 77.774630 21 11 15.908106 15.377208 0 1 8 22.703226 20.631693
1541 40.285714 21.985153 140 3.422834 22 3277 19 73 282 7.116783 35.085846 75 76.273579 22 12 15.471267 15.982681 0 1 8 23.407143 20.209933
1542 38.428571 20.583330 154 3.213206 21 3304 18 69 269 6.649600 33.214961 66 79.083241 21 12 15.832382 15.005342 0 1 8 21.454545 19.007548
1543 37.000000 20.318886 152 3.109174 24 2915 19 67 259 6.417732 31.784340 65 83.643000 24 12 16.888769 16.281732 0 1 7 19.177632 18.739243
1544 35.714286 20.281690 160 2.902747 16 3073 17 66 250 6.302244 30.503376 61 80.272043 16 11 16.584852 15.077479 0 1 7 19.206250 20.068662
1545 38.285714 21.677601 146 3.213206 23 3167 17 70 268 6.765971 33.071560 71 78.741809 23 12 16.109456 16.387210 0 1 8 21.691781 20.918487
1546 38.857143 19.297880 157 3.213206 20 3201 22 68 272 6.533519 33.645610 63 84.114026 20 11 16.333798 14.894038 0 1 8 20.388535 18.943311
1547 36.714286 21.197805 154 3.005683 21 3164 18 68 257 6.533519 31.499133 63 78.747833 21 12 16.333798 14.894038 0 1 7 20.545455 19.060427
1548 35.428571 20.254503 160 2.902747 17 3109 16 64 248 6.072180 30.219590 60 79.525236 17 11 15.979422 14.778538 0 1 7 19.431250 18.313459
1549 36.285714 20.630867 131 3.005683 21 2845 15 66 254 6.302244 31.071907 61 73.980731 21 12 15.005342 13.641528 0 1 7 21.717557 19.223187
1550 35.714286 18.460106 160 2.902747 19 3343 18 63 250 5.957615 30.503376 63 76.258441 19 10 14.894038 14.894038 0 1 7 20.893750 18.944853
1551 35.714286 18.598881 138 2.902747 21 2944 17 63 250 5.957615 30.503376 66 72.627086 21 12 14.184798 15.005342 0 1 7 21.333333 17.772856
1552 34.714286 17.741914 159 2.800383 16 2943 18 61 243 5.729442 29.511540 58 81.976500 16 12 15.915116 14.971265 0 1 7 18.509434 16.164200
1553 37.857143 19.223710 150 3.109174 25 3089 20 67 265 6.417732 32.641805 61 81.604512 25 12 16.044331 14.323605 0 1 8 20.593333 17.795541
1554 37.857143 18.954295 157 3.109174 18 3114 21 66 265 6.302244 32.641805 57 85.899486 18 11 16.584852 13.887040 0 1 8 19.834395 17.339196
1555 38.285714 18.187235 157 3.213206 22 3272 21 65 268 6.187058 33.071560 59 82.678900 22 12 15.467645 13.756451 0 1 8 20.840764 16.799116
1556 38.571429 15.936097 164 3.213206 16 3761 25 62 270 5.843367 33.358437 58 75.814630 16 11 13.280380 12.249217 0 1 8 22.932927 16.816126
1557 39.714286 17.127374 150 3.317764 20 3523 23 65 278 6.187058 34.508886 61 75.019318 20 12 13.450126 12.455308 0 1 8 23.486667 17.498471
1558 38.000000 17.468339 163 3.213206 15 3677 22 63 266 5.957615 32.784981 60 74.511321 15 11 13.540034 12.763283 0 1 8 22.558282 17.299278
1559 38.285714 17.001801 162 3.213206 18 3675 23 63 268 5.957615 33.071560 61 75.162636 18 12 13.540034 13.021459 0 1 8 22.685185 17.849671
1560 39.142857 17.166650 162 3.317764 15 3678 23 64 274 6.072180 33.933078 59 77.120631 15 11 13.800410 12.505865 0 1 8 22.703704 17.322963
1561 37.714286 17.268587 157 3.109174 20 3543 21 63 264 5.957615 32.498704 61 73.860690 20 12 13.540034 13.021459 0 1 8 22.566879 16.516841
1562 39.857143 15.440472 158 3.317764 16 3676 26 63 279 5.957615 34.653019 62 75.332650 16 11 12.951337 12.702972 0 1 8 23.265823 17.368463
1563 40.142857 16.295736 159 3.422834 20 3871 25 64 281 6.072180 34.941499 65 72.794790 20 12 12.650376 12.889705 0 1 8 24.345912 16.183300
1564 40.142857 16.948903 163 3.422834 14 3847 25 65 281 6.187058 34.941499 61 75.959781 14 11 13.450126 12.455308 0 1 8 23.601227 16.811309
1565 41.428571 16.672108 151 3.528405 22 3699 25 65 290 6.187058 36.243154 64 75.506572 22 12 12.889705 12.650376 0 1 9 24.496689 16.760042
1566 42.600000 13.320661 111 3.634464 13 2938 26 57 213 5.277075 25.308036 57 48.669299 13 11 10.148221 10.148221 0 1 6 26.468468 14.660617
1567 34.285714 16.705126 158 2.800383 18 3362 16 57 240 5.277075 29.087695 57 69.256417 18 12 12.564464 12.564464 0 1 7 21.278481 15.196133
1568 37.857143 15.670068 158 3.109174 17 3428 22 61 265 5.729442 32.641805 57 77.718583 17 11 13.641528 12.564464 0 1 8 21.696203 15.320504
1569 38.000000 15.473480 115 3.213206 20 2896 19 60 266 5.615844 32.784981 60 65.569963 20 12 11.231689 11.231689 0 1 8 25.182609 14.343963
1570 37.714286 12.780725 161 3.109174 21 3142 26 57 264 5.277075 32.498704 53 85.522904 21 12 13.887040 12.711386 0 1 8 19.515528 14.119325
1571 35.285714 14.577030 158 2.902747 21 3007 22 57 247 5.277075 30.077817 55 79.152150 21 12 13.887040 13.297299 0 1 7 19.031646 13.878506
1572 32.000000 11.526367 161 2.597437 13 2940 20 48 224 4.280445 26.840093 48 74.555814 13 11 11.890126 11.890126 0 1 6 18.260870 12.466363
1573 31.428571 12.199030 150 2.496892 19 2724 19 48 220 4.280445 26.281703 49 73.004729 19 12 11.890126 12.193392 0 1 6 18.160000 13.155521
1574 33.285714 11.828709 155 2.698607 16 2807 22 51 233 4.609189 28.101657 46 78.060158 16 11 12.803304 11.287090 0 1 7 18.109677 12.732264
1575 31.285714 13.187811 158 2.496892 18 2747 18 50 219 4.499205 26.142331 47 76.889209 18 12 13.232957 12.269665 0 1 6 17.386076 13.446436
1576 33.285714 12.348676 162 2.698607 14 2878 21 51 233 4.609189 28.101657 47 82.651932 14 11 13.556440 12.269665 0 1 7 17.765432 14.010377
1577 33.285714 12.244116 147 2.698607 18 2578 21 51 233 4.609189 28.101657 49 82.651932 18 12 13.556440 12.910651 0 1 7 17.537415 13.344862
1578 31.714286 11.972758 164 2.496892 13 2880 21 49 222 4.389621 26.560718 48 78.119758 13 11 12.910651 12.589545 0 1 6 17.560976 13.741603
1579 32.285714 13.540566 155 2.597437 18 2920 19 51 226 4.609189 27.119826 50 75.332849 18 12 12.803304 12.497793 0 1 6 18.838710 14.746234
1580 34.714286 15.266343 159 2.800383 14 2855 20 56 243 5.164846 29.511540 49 86.798647 14 11 15.190723 12.910651 0 1 7 17.955975 15.582342
1581 34.571429 14.281428 148 2.800383 20 2689 20 55 242 5.052973 29.370176 49 81.583821 20 12 14.036037 12.193392 0 1 7 18.168919 14.573851
1582 35.285714 14.771733 163 2.902747 17 3183 22 56 247 5.164846 30.077817 49 79.152150 17 11 13.591699 11.551635 0 1 7 19.527607 15.231269
1583 34.428571 15.136117 160 2.800383 19 3047 19 55 241 5.052973 29.228894 49 76.918142 19 12 13.297299 11.551635 0 1 7 19.043750 14.651940
1584 36.000000 14.648257 164 3.005683 17 3108 24 58 252 5.389655 30.787483 50 85.520786 17 12 14.971265 12.497793 0 1 7 18.951220 14.893854
1585 33.428571 15.927130 150 2.698607 19 2763 19 57 234 5.277075 28.242265 50 78.450736 19 12 14.658542 12.497793 0 1 7 18.420000 13.780310
1586 34.000000 15.099669 156 2.800383 16 2783 21 56 238 5.164846 28.805548 49 84.722200 16 11 15.190723 12.910651 0 1 7 17.839744 14.765473
1587 40.600000 12.354756 117 3.422834 20 2865 25 55 203 5.052973 23.925104 54 49.843966 20 12 10.527028 10.294718 0 1 5 24.487179 13.454968
1588 32.000000 13.071233 165 2.597437 17 3052 17 51 224 4.609189 26.840093 51 74.555814 17 11 12.803304 12.803304 0 1 6 18.496970 12.822624
1589 33.142857 11.776836 144 2.698607 20 2590 19 50 232 4.499205 27.961135 51 82.238632 20 12 13.232957 13.556440 0 1 6 17.986111 12.536605
1590 34.285714 9.952951 159 2.800383 18 2761 26 50 240 4.499205 29.087695 47 85.552044 18 11 13.232957 12.269665 0 1 7 17.364780 11.870592
1591 32.714286 13.614218 148 2.597437 20 2679 20 53 229 4.830327 27.540087 46 76.500242 20 12 13.417574 11.287090 0 1 6 18.101351 13.075529
1592 32.571429 13.896116 161 2.597437 20 2646 19 53 228 4.830327 27.399912 45 85.624726 20 11 15.094771 12.360792 0 1 6 16.434783 12.312586
1593 34.857143 12.687773 153 2.800383 23 2841 22 53 244 4.830327 29.652987 49 82.369407 23 12 13.417574 12.193392 0 1 7 18.568627 13.745476
1594 32.285714 12.452358 160 2.597437 16 2912 19 50 226 4.499205 27.119826 48 75.332849 16 11 12.497793 11.890126 0 1 6 18.200000 12.538341
1595 30.714286 13.057174 160 2.396992 15 2840 18 50 215 4.499205 25.585763 47 75.252244 15 12 13.232957 12.269665 0 1 6 17.750000 12.404636
1596 31.857143 12.732731 149 2.496892 14 2678 19 51 223 4.609189 26.700360 48 78.530472 14 11 13.556440 12.589545 0 1 6 17.973154 13.858318
1597 33.142857 13.388999 146 2.698607 22 2728 19 53 232 4.830327 27.961135 49 77.669819 22 12 13.417574 12.193392 0 1 6 18.684932 13.735642
1598 37.600000 14.108154 112 3.109174 15 2532 21 54 188 4.941465 21.869344 47 49.703054 15 11 11.230602 9.481105 0 1 5 22.607143 13.442574
1599 32.857143 16.932037 159 2.597437 22 3070 14 57 230 5.277075 27.680350 52 72.843025 22 12 13.887040 12.419910 0 1 6 19.308176 15.205076
1600 34.285714 15.961689 159 2.800383 16 3128 17 57 240 5.277075 29.087695 53 76.546566 16 11 13.887040 12.711386 0 1 7 19.672956 15.320269
1601 35.000000 13.416408 146 2.902747 19 2903 22 55 245 5.052973 29.794515 54 78.406619 19 12 13.297299 13.003855 0 1 7 19.883562 14.290772
1602 36.285714 15.599581 151 3.005683 17 3037 22 60 254 5.615844 31.071907 50 77.679768 17 11 14.039611 11.248013 0 1 7 20.112583 14.641202
1603 37.000000 16.097915 151 3.109174 19 2924 23 61 259 5.729442 31.784340 52 83.643000 19 12 15.077479 12.419910 0 1 7 19.364238 14.388868
1604 38.428571 18.196210 159 3.213206 17 3286 22 66 269 6.302244 33.214961 52 83.037403 17 12 15.755609 11.798914 0 1 8 20.666667 15.988072
1605 38.000000 17.071279 142 3.213206 21 3016 23 65 266 6.187058 32.784981 57 78.059480 21 12 14.731091 12.564464 0 1 8 21.239437 15.785503
1606 38.142857 18.802952 157 3.213206 18 3541 21 66 267 6.302244 32.928233 58 74.836894 18 11 14.323281 12.249217 0 1 8 22.554140 18.230092
1607 39.428571 20.006122 159 3.317764 23 3679 23 70 276 6.765971 34.220837 62 74.393124 23 12 14.708634 12.702972 0 1 8 23.138365 19.918538
1608 39.142857 20.074352 160 3.317764 19 3588 21 69 274 6.649600 33.933078 61 77.120631 19 11 15.112728 13.021459 0 1 8 22.425000 19.271271
1609 38.857143 19.253412 147 3.213206 22 3289 21 68 272 6.533519 33.645610 63 76.467296 22 12 14.848907 13.540034 0 1 8 22.374150 17.548460
1610 37.857143 18.153540 158 3.109174 15 3565 22 65 265 6.187058 32.641805 60 74.185920 15 12 14.061496 12.763283 0 1 8 22.563291 18.286896
1611 38.000000 17.912486 157 3.213206 21 3681 22 65 266 6.187058 32.784981 64 71.271699 21 12 13.450126 13.200392 0 1 8 23.445860 18.138671
1612 37.428571 17.943221 158 3.109174 17 3485 21 64 262 6.072180 32.212729 61 73.210748 17 10 13.800410 13.021459 0 1 8 22.056962 18.198012
1613 37.428571 17.019796 138 3.109174 22 2770 21 63 262 5.957615 32.212729 66 80.531822 22 12 14.894038 15.755609 0 1 8 20.072464 14.962580
1614 35.428571 16.774616 149 2.902747 17 2920 21 61 248 5.729442 30.219590 54 79.525236 17 11 15.077479 13.003855 0 1 7 19.597315 15.580456
1615 35.571429 18.344771 156 2.902747 17 3167 21 64 249 6.072180 30.361443 54 75.903607 17 12 15.180451 12.353662 0 1 7 20.301282 15.549928
1616 37.428571 18.607657 152 3.109174 18 2956 21 66 262 6.302244 32.212729 58 84.770339 18 11 16.584852 14.183303 0 1 8 19.447368 15.828767
1617 38.571429 17.597542 146 3.213206 22 3145 24 66 270 6.302244 33.358437 59 79.424850 22 12 15.005342 13.101382 0 1 8 21.541096 16.071811
1618 44.600000 18.117395 104 3.847999 18 2871 25 66 223 6.302244 26.700360 60 49.445112 18 11 11.670822 10.399712 0 1 6 27.605769 16.986091
1619 37.857143 22.344245 148 3.109174 25 3512 13 70 265 6.765971 32.641805 67 70.960445 25 12 14.708634 13.951592 0 1 8 23.729730 18.938947
1620 39.714286 21.042232 158 3.317764 17 3663 18 71 278 6.882628 34.508886 66 75.019318 17 11 14.962235 13.700530 0 1 8 23.183544 20.118585
1621 39.428571 20.353007 147 3.317764 22 3212 20 70 276 6.765971 34.220837 67 81.478184 22 12 16.109456 15.280315 0 1 8 21.850340 18.501831
1622 37.142857 19.765978 151 3.109174 18 3012 19 67 260 6.417732 31.927060 61 84.018578 18 11 16.888769 15.077479 0 1 7 19.947020 17.994770
1623 36.571429 20.666447 158 3.005683 21 3313 17 68 256 6.533519 31.356646 65 78.391616 21 12 16.333798 15.467645 0 1 7 20.968354 19.399668
1624 40.000000 18.830067 156 3.422834 21 3335 22 69 280 6.649600 34.797224 64 82.850532 21 11 15.832382 14.457572 0 1 8 21.378205 17.866436
1625 38.714286 19.009128 138 3.213206 18 2945 19 67 271 6.417732 33.501987 64 79.766635 18 12 15.280315 14.457572 0 1 8 21.340580 17.530304
1626 38.000000 19.390719 153 3.213206 18 3619 20 68 266 6.533519 32.784981 65 71.271699 18 11 14.203303 13.450126 0 1 8 23.653595 19.126794
1627 39.000000 17.776389 158 3.317764 25 3569 22 66 273 6.302244 33.789307 68 76.793881 25 12 14.323281 14.848907 0 1 8 22.588608 17.662493
1628 39.857143 19.074505 158 3.317764 14 3645 22 69 279 6.649600 34.653019 65 75.332650 14 11 14.455653 13.450126 0 1 8 23.069620 18.830731
1629 38.428571 20.048920 148 3.213206 21 3509 19 69 269 6.649600 33.214961 64 72.206438 21 12 14.455653 13.200392 0 1 8 23.709459 18.940966
1630 38.285714 20.140324 156 3.213206 18 3412 21 69 268 6.649600 33.071560 62 78.741809 18 11 15.832382 13.912779 0 1 8 21.871795 17.334462
1631 38.285714 19.476831 153 3.213206 23 3460 19 69 268 6.649600 33.071560 61 75.162636 23 12 15.112728 13.021459 0 1 8 22.614379 17.623189
1632 37.857143 17.731558 145 3.109174 17 3037 21 65 265 6.187058 32.641805 60 81.604512 17 11 15.467645 14.039611 0 1 8 20.944828 16.770573
1633 37.571429 17.718893 151 3.109174 20 3500 21 64 263 6.072180 32.355678 62 70.338431 20 12 13.200392 12.702972 0 1 8 23.178808 17.771577
1634 40.142857 19.679058 160 3.422834 17 3800 24 71 281 6.882628 34.941499 63 75.959781 17 12 14.962235 12.951337 0 1 8 23.750000 18.534765
1635 40.000000 19.885386 157 3.422834 23 3697 22 71 280 6.882628 34.797224 65 75.646138 23 12 14.962235 13.450126 0 1 8 23.547771 18.413318
1636 39.571429 19.315849 155 3.317764 20 3468 21 69 277 6.649600 34.364826 60 78.101877 20 12 15.112728 12.763283 0 1 8 22.374194 17.572761
1637 37.714286 20.119034 147 3.109174 22 3188 20 69 264 6.649600 32.498704 62 77.377866 22 12 15.832382 13.912779 0 1 8 21.687075 17.970423
1638 37.714286 19.811355 158 3.109174 18 3274 23 69 264 6.649600 32.498704 59 81.246759 18 12 16.624001 13.756451 0 1 8 20.721519 17.655592
1639 38.000000 18.578021 153 3.213206 23 3201 21 68 266 6.533519 32.784981 61 81.962454 23 12 16.333798 14.323605 0 1 8 20.921569 16.779044
1640 37.714286 15.322386 160 3.109174 18 3177 24 61 264 5.729442 32.498704 53 85.522904 18 11 15.077479 12.711386 0 1 8 19.856250 16.215674
1641 36.714286 17.144048 145 3.005683 21 3035 20 62 257 5.843367 31.499133 57 78.747833 21 12 14.608418 13.192688 0 1 7 20.931034 16.842334
1642 36.000000 17.113069 162 3.005683 18 3249 20 62 252 5.843367 30.787483 53 76.968707 18 11 14.608418 12.075816 0 1 7 20.055556 16.205947
1643 37.857143 18.726822 158 3.109174 22 3404 21 66 265 6.302244 32.641805 60 77.718583 22 12 15.005342 13.371058 0 1 8 21.544304 17.785855
1644 35.857143 16.101717 158 2.902747 16 3263 21 60 251 5.615844 30.645390 58 76.613474 16 11 14.039611 13.474138 0 1 7 20.651899 16.905518
1645 37.428571 16.851089 148 3.109174 20 3403 21 62 262 5.843367 32.212729 61 73.210748 20 12 13.280380 13.021459 0 1 8 22.993243 17.486866
1646 37.428571 16.465177 159 3.109174 17 3353 21 62 262 5.843367 32.212729 59 76.696974 17 11 13.912779 13.101382 0 1 8 21.088050 16.702873
1647 38.142857 17.899949 160 3.213206 21 3573 21 65 267 6.187058 32.928233 61 74.836894 21 12 14.061496 13.021459 0 1 8 22.331250 17.555171
1648 36.714286 17.093978 161 3.005683 17 3438 20 62 257 5.843367 31.499133 56 74.997936 17 11 13.912779 12.297252 0 1 7 21.354037 17.290866
1649 38.000000 16.300745 146 3.213206 18 3118 23 63 266 5.957615 32.784981 59 78.059480 18 12 14.184798 13.101382 0 1 8 21.356164 16.761722
