#cdf		#count	#accum	#count	#total
0.222814	1	375667	375667	1686013
0.355351	2	599127	111730	1686013
0.431308	3	727191	42688	1686013
0.478736	4	807155	19991	1686013
0.514670	5	867740	12117	1686013
0.543090	6	915656	7986	1686013
0.566045	7	954359	5529	1686013
0.586676	8	989143	4348	1686013
0.603512	9	1017529	3154	1686013
0.618334	10	1042519	2499	1686013
0.631167	11	1064156	1967	1686013
0.643167	12	1084388	1686	1686013
0.654355	13	1103251	1451	1686013
0.664618	14	1120555	1236	1686013
0.674022	15	1136410	1057	1686013
0.682753	16	1151130	920	1686013
0.690365	17	1163965	755	1686013
0.698106	18	1177015	725	1686013
0.705701	19	1189821	674	1686013
0.711798	20	1200101	514	1686013
0.718375	21	1211189	528	1686013
0.724273	22	1221133	452	1686013
0.729934	23	1230678	415	1686013
0.735742	24	1240470	408	1686013
0.741480	25	1250145	387	1686013
0.746739	26	1259011	341	1686013
0.751367	27	1266814	289	1686013
0.756233	28	1275018	293	1686013
0.760584	29	1282355	253	1686013
0.765193	30	1290125	259	1686013
0.769128	31	1296759	214	1686013
0.772696	32	1302775	188	1686013
0.776278	33	1308814	183	1686013
0.779343	34	1313982	152	1686013
0.782706	35	1319652	162	1686013
0.785716	36	1324728	141	1686013
0.789074	37	1330389	153	1686013
0.792477	38	1336127	151	1686013
0.795461	39	1341158	129	1686013
0.798403	40	1346118	124	1686013
0.801589	41	1351489	131	1686013
0.804877	42	1357033	132	1686013
0.807351	43	1361204	97	1686013
0.810404	44	1366352	117	1686013
0.812780	45	1370357	89	1686013
0.815126	46	1374313	86	1686013
0.817635	47	1378543	90	1686013
0.820539	48	1383439	102	1686013
0.823096	49	1387751	88	1686013
0.825320	50	1391501	75	1686013
0.827680	51	1395479	78	1686013
0.830240	52	1399795	83	1686013
0.832157	53	1403028	61	1686013
0.834463	54	1406916	72	1686013
0.836486	55	1410326	62	1686013
0.838578	56	1413854	63	1686013
0.840404	57	1416932	54	1686013
0.842640	58	1420702	65	1686013
0.844635	59	1424065	57	1686013
0.846770	60	1427665	60	1686013
0.848615	61	1430776	51	1686013
0.849976	62	1433070	37	1686013
0.851470	63	1435590	40	1686013
0.853292	64	1438662	48	1686013
0.855104	65	1441717	47	1686013
0.856670	66	1444357	40	1686013
0.858021	67	1446635	34	1686013
0.859514	68	1449151	37	1686013
0.860946	69	1451566	35	1686013
0.862731	70	1454576	43	1686013
0.864374	71	1457345	39	1686013
0.866210	72	1460441	43	1686013
0.867595	73	1462777	32	1686013
0.868824	74	1464849	28	1686013
0.870292	75	1467324	33	1686013
0.871464	76	1469300	26	1686013
0.872926	77	1471764	32	1686013
0.874314	78	1474104	30	1686013
0.875391	79	1475921	23	1686013
0.876957	80	1478561	33	1686013
0.878542	81	1481234	33	1686013
0.879612	82	1483038	22	1686013
0.880548	83	1484615	19	1686013
0.881644	84	1486463	22	1686013
0.882602	85	1488078	19	1686013
0.883928	86	1490314	26	1686013
0.885115	87	1492315	23	1686013
0.886576	88	1494779	28	1686013
0.887474	89	1496292	17	1686013
0.888701	90	1498362	23	1686013
0.889835	91	1500273	21	1686013
0.891199	92	1502573	25	1686013
0.892192	93	1504247	18	1686013
0.893418	94	1506315	22	1686013
0.894038	95	1507360	11	1686013
0.894835	96	1508704	14	1686013
0.895756	97	1510256	16	1686013
0.896453	98	1511432	12	1686013
0.897217	99	1512719	13	1686013
0.898403	100	1514719	20	1686013
0.899361	101	1516335	16	1686013
0.900208	102	1517763	14	1686013
0.902041	103	1520853	30	1686013
0.902658	104	1521893	10	1686013
0.903717	105	1523678	17	1686013
0.904534	106	1525056	13	1686013
0.905549	107	1526768	16	1686013
0.906062	108	1527632	8	1686013
0.907161	109	1529485	17	1686013
0.907813	110	1530585	10	1686013
0.908603	111	1531917	12	1686013
0.909533	112	1533485	14	1686013
0.910137	113	1534502	9	1686013
0.910542	114	1535186	6	1686013
0.910883	115	1535761	5	1686013
0.911709	116	1537153	12	1686013
0.912125	117	1537855	6	1686013
0.912895	118	1539153	11	1686013
0.913389	119	1539986	7	1686013
0.914172	120	1541306	11	1686013
0.914459	121	1541790	4	1686013
0.915255	122	1543132	11	1686013
0.916568	123	1545346	18	1686013
0.917083	124	1546214	7	1686013
0.917454	125	1546839	5	1686013
0.917902	126	1547595	6	1686013
0.918429	127	1548484	7	1686013
0.918961	128	1549380	7	1686013
0.919879	129	1550928	12	1686013
0.920496	130	1551968	8	1686013
0.920884	131	1552623	5	1686013
0.921511	132	1553679	8	1686013
0.922221	133	1554876	9	1686013
0.923015	134	1556216	10	1686013
0.923736	135	1557431	9	1686013
0.924301	136	1558383	7	1686013
0.925520	137	1560438	15	1686013
0.926256	138	1561680	9	1686013
0.927328	139	1563487	13	1686013
0.928324	140	1565167	12	1686013
0.928826	141	1566013	6	1686013
0.929416	142	1567007	7	1686013
0.930094	143	1568151	8	1686013
0.930778	144	1569303	8	1686013
0.931294	145	1570173	6	1686013
0.932159	146	1571633	10	1686013
0.932683	147	1572515	6	1686013
0.933122	148	1573255	5	1686013
0.934005	149	1574745	10	1686013
0.934628	150	1575795	7	1686013
0.935255	151	1576852	7	1686013
0.935616	152	1577460	4	1686013
0.935706	153	1577613	1	1686013
0.936346	154	1578691	7	1686013
0.936530	155	1579001	2	1686013
0.936992	156	1579781	5	1686013
0.937272	157	1580252	3	1686013
0.937834	158	1581200	6	1686013
0.938305	159	1581995	5	1686013
0.938685	160	1582635	4	1686013
0.939353	161	1583762	7	1686013
0.940122	162	1585058	8	1686013
0.940799	163	1586199	7	1686013
