#cdf		#count	#accum	#count	#total
0.324588	1	877191	877191	2702476
0.442326	2	1195375	159092	2702476
0.505879	3	1367125	57250	2702476
0.549655	4	1485429	29576	2702476
0.581744	5	1572149	17344	2702476
0.607667	6	1642205	11676	2702476
0.629422	7	1700998	8399	2702476
0.648107	8	1751494	6312	2702476
0.664232	9	1795072	4842	2702476
0.678027	10	1832352	3728	2702476
0.690490	11	1866034	3062	2702476
0.701867	12	1896778	2562	2702476
0.712445	13	1925365	2199	2702476
0.721795	14	1950635	1805	2702476
0.730438	15	1973990	1557	2702476
0.738116	16	1994742	1297	2702476
0.745684	17	2015193	1203	2702476
0.752744	18	2034273	1060	2702476
0.758966	19	2051088	885	2702476
0.765390	20	2068448	868	2702476
0.770899	21	2083337	709	2702476
0.776793	22	2099265	724	2702476
0.781951	23	2113203	606	2702476
0.787102	24	2127123	580	2702476
0.792041	25	2140473	534	2702476
0.796352	26	2152121	448	2702476
0.800817	27	2164190	447	2702476
0.805138	28	2175866	417	2702476
0.809377	29	2187321	395	2702476
0.813317	30	2197971	355	2702476
0.817149	31	2208325	334	2702476
0.820512	32	2217413	284	2702476
0.823992	33	2226818	285	2702476
0.827288	34	2235726	262	2702476
0.830487	35	2244371	247	2702476
0.833351	36	2252111	215	2702476
0.836308	37	2260103	216	2702476
0.839233	38	2268007	208	2702476
0.842004	39	2275495	192	2702476
0.844979	40	2283535	201	2702476
0.847907	41	2291448	193	2702476
0.850704	42	2299008	180	2702476
0.852964	43	2305114	142	2702476
0.855325	44	2311494	145	2702476
0.858039	45	2318829	163	2702476
0.860677	46	2325959	155	2702476
0.863060	47	2332398	137	2702476
0.865315	48	2338494	127	2702476
0.867219	49	2343639	105	2702476
0.869643	50	2350189	131	2702476
0.872077	51	2356768	129	2702476
0.874367	52	2362956	119	2702476
0.876289	53	2368150	98	2702476
0.877828	54	2372308	77	2702476
0.879781	55	2377588	96	2702476
0.881418	56	2382012	79	2702476
0.882937	57	2386116	72	2702476
0.885126	58	2392032	102	2702476
0.886916	59	2396870	82	2702476
0.888293	60	2400590	62	2702476
0.889918	61	2404982	72	2702476
0.891501	62	2409260	69	2702476
0.893040	63	2413418	66	2702476
0.894532	64	2417450	63	2702476
0.895734	65	2420700	50	2702476
0.897541	66	2425584	74	2702476
0.899054	67	2429671	61	2702476
0.900438	68	2433411	55	2702476
0.901765	69	2436999	52	2702476
0.903190	70	2440849	55	2702476
0.904582	71	2444612	53	2702476
0.905941	72	2448284	51	2702476
0.906995	73	2451131	39	2702476
0.908227	74	2454461	45	2702476
0.909753	75	2458586	55	2702476
0.910709	76	2461170	34	2702476
0.911991	77	2464635	45	2702476
0.913146	78	2467755	40	2702476
0.914169	79	2470520	35	2702476
0.915205	80	2473320	35	2702476
0.916494	81	2476803	43	2702476
0.917495	82	2479509	33	2702476
0.918509	83	2482248	33	2702476
0.919379	84	2484600	28	2702476
0.920386	85	2487320	32	2702476
0.921818	86	2491190	45	2702476
0.922590	87	2493278	24	2702476
0.923665	88	2496182	33	2702476
0.924653	89	2498852	30	2702476
0.925785	90	2501912	34	2702476
0.926627	91	2504187	25	2702476
0.927444	92	2506395	24	2702476
0.928235	93	2508534	23	2702476
0.929175	94	2511072	27	2702476
0.930053	95	2513447	25	2702476
0.931297	96	2516807	35	2702476
0.931943	97	2518553	18	2702476
0.932813	98	2520905	24	2702476
0.933656	99	2523182	23	2702476
0.934544	100	2525582	24	2702476
0.935254	101	2527501	19	2702476
0.935971	102	2529439	19	2702476
0.936657	103	2531293	18	2702476
0.937465	104	2533477	21	2702476
0.938164	105	2535367	18	2702476
0.938753	106	2536957	15	2702476
0.939584	107	2539204	21	2702476
0.940424	108	2541472	21	2702476
0.941150	109	2543434	18	2702476
0.941964	110	2545634	20	2702476
0.942333	111	2546633	9	2702476
0.942913	112	2548201	14	2702476
0.943457	113	2549670	13	2702476
0.944048	114	2551266	14	2702476
0.944686	115	2552991	15	2702476
0.945201	116	2554383	12	2702476
0.945764	117	2555904	13	2702476
0.946288	118	2557320	12	2702476
0.946728	119	2558510	10	2702476
0.947394	120	2560310	15	2702476
0.948021	121	2562004	14	2702476
0.948472	122	2563224	10	2702476
0.948973	123	2564577	11	2702476
0.949524	124	2566065	12	2702476
0.950079	125	2567565	12	2702476
0.950731	126	2569329	14	2702476
0.951060	127	2570218	7	2702476
0.951724	128	2572010	14	2702476
0.952249	129	2573429	11	2702476
0.952633	130	2574469	8	2702476
0.953070	131	2575648	9	2702476
0.953314	132	2576308	5	2702476
0.953658	133	2577239	7	2702476
0.954006	134	2578177	7	2702476
0.954605	135	2579797	12	2702476
0.955159	136	2581293	11	2702476
0.955361	137	2581841	4	2702476
0.955514	138	2582255	3	2702476
0.955823	139	2583089	6	2702476
0.956341	140	2584489	10	2702476
0.956654	141	2585335	6	2702476
0.957337	142	2587181	13	2702476
0.957814	143	2588468	9	2702476
0.958240	144	2589620	8	2702476
0.958830	145	2591215	11	2702476
0.959154	146	2592091	6	2702476
0.959698	147	2593561	10	2702476
0.960027	148	2594449	6	2702476
0.960302	149	2595194	5	2702476
0.960469	150	2595644	3	2702476
0.960860	151	2596701	7	2702476
0.961029	152	2597157	3	2702476
0.961368	153	2598075	6	2702476
0.961710	154	2598999	6	2702476
0.961940	155	2599619	4	2702476
0.962055	156	2599931	2	2702476
0.962229	157	2600402	3	2702476
0.962405	158	2600876	3	2702476
0.962699	159	2601671	5	2702476
0.963054	160	2602631	6	2702476
0.963233	161	2603114	3	2702476
0.963892	162	2604896	11	2702476
0.964134	163	2605548	4	2702476
0.964376	164	2606204	4	2702476
0.964498	165	2606534	2	2702476
0.964806	166	2607364	5	2702476
0.965238	167	2608533	7	2702476
0.965425	168	2609037	3	2702476
0.965550	169	2609375	2	2702476
0.966053	170	2610735	8	2702476
0.966116	171	2610906	1	2702476
0.966307	172	2611422	3	2702476
0.966691	173	2612460	6	2702476
0.966820	174	2612808	2	2702476
0.967079	175	2613508	4	2702476
0.967340	176	2614212	4	2702476
0.967536	177	2614743	3	2702476
0.967668	178	2615099	2	2702476
0.967800	179	2615457	2	2702476
0.968200	180	2616537	6	2702476
0.968535	181	2617442	5	2702476
0.968737	182	2617988	3	2702476
0.969008	183	2618720	4	2702476
0.969280	184	2619456	4	2702476
0.969554	185	2620196	4	2702476
0.970173	186	2621870	9	2702476
0.970381	187	2622431	3	2702476
0.970590	188	2622995	3	2702476
0.970799	189	2623562	3	2702476
0.971221	190	2624702	6	2702476
0.971575	191	2625657	5	2702476
0.972001	192	2626809	6	2702476
0.972144	193	2627195	2	2702476
0.972431	194	2627971	4	2702476
0.972792	195	2628946	5	2702476
0.973154	196	2629926	5	2702476
0.973300	197	2630320	2	2702476
